Date,MW
2014-12-31,101.235
2015-01-01,224.86162241887905
2015-01-02,246.80052631578948
2015-01-03,98.37442307692308
2015-01-04,41.76640625
2015-01-05,63.43202416918429
2015-01-06,104.48649230769232
2015-01-07,157.0152427184466
2015-01-08,262.19928571428574
2015-01-09,311.99420062695924
2015-01-10,268.6955752212389
2015-01-11,269.59860317460317
2015-01-12,315.07371875
2015-01-13,273.985
2015-01-14,255.49268882175227
2015-01-15,296.76578461538463
2015-01-16,133.70488372093024
2015-01-17,125.7509705882353
2015-01-18,107.42198813056379
2015-01-19,7.560415335463258
2015-01-20,24.393501577287065
2015-01-21,59.5432807570978
2015-01-22,43.88636075949367
2015-01-23,33.829556962025315
2015-01-24,171.9539344262295
2015-01-25,77.58829268292682
2015-01-26,129.86984375
2015-01-27,70.27544585987262
2015-01-28,259.1197068403909
2015-01-29,241.99178787878785
2015-01-30,100.84501650165016
2015-01-31,60.724336569579286
2015-02-01,193.0431
2015-02-02,96.09686666666667
2015-02-03,28.977585139318887
2015-02-04,61.934685534591196
2015-02-05,138.85148484848483
2015-02-06,275.95055900621117
2015-02-07,127.93837758112095
2015-02-08,169.5637216828479
2015-02-09,40.77852564102564
2015-02-10,22.19515050167224
2015-02-11,10.07
2015-02-12,13.455092592592592
2015-02-13,223.0964705882353
2015-02-14,110.83419141914192
2015-02-15,26.811242236024842
2015-02-16,26.47803076923077
2015-02-17,40.8639263803681
2015-02-18,37.887452830188685
2015-02-19,199.4335735735736
2015-02-20,206.3284090909091
2015-02-21,56.97827586206896
2015-02-22,147.9427160493827
2015-02-23,254.31841614906833
2015-02-24,216.3835736677116
2015-02-25,67.92373040752351
2015-02-26,159.77623853211009
2015-02-27,108.88888157894738
2015-02-28,244.41294314381273
2015-03-01,298.6660526315789
2015-03-02,268.36741721854304
2015-03-03,219.5767682926829
2015-03-04,175.94460606060608
2015-03-05,36.9036858974359
2015-03-06,83.96481818181817
2015-03-07,197.2432389937107
2015-03-08,128.3479300291545
2015-03-09,46.436041055718476
2015-03-10,50.07453125
2015-03-11,34.2084
2015-03-12,101.77150470219436
2015-03-13,82.34598101265823
2015-03-14,114.21362229102168
2015-03-15,106.0978978978979
2015-03-16,30.74952802359882
2015-03-17,26.18572327044025
2015-03-18,89.91091482649841
2015-03-19,64.93448504983388
2015-03-20,23.207168674698796
2015-03-21,161.80988165680472
2015-03-22,79.51233846153846
2015-03-23,22.555994152046782
2015-03-24,23.242555910543132
2015-03-25,64.16876543209877
2015-03-26,177.36509375
2015-03-27,119.62116666666667
2015-03-28,219.42977635782748
2015-03-29,306.8646688741722
2015-03-30,253.24338762214984
2015-03-31,297.42673015873015
2015-04-01,284.3210185185185
2015-04-02,151.2511009174312
2015-04-03,39.681329305135954
2015-04-04,85.72458579881656
2015-04-05,24.100996784565915
2015-04-06,23.376323987538942
2015-04-07,7.444018691588786
2015-04-08,10.121057692307692
2015-04-09,12.522215568862276
2015-04-10,37.192113564668766
2015-04-11,145.2113931888545
2015-04-12,129.93336419753086
2015-04-13,14.14636645962733
2015-04-14,130.82590361445781
2015-04-15,44.14029315960912
2015-04-16,96.39625748502993
2015-04-17,162.504131147541
2015-04-18,131.95411042944787
2015-04-19,50.90895081967213
2015-04-20,80.21806853582555
2015-04-21,80.85101851851852
2015-04-22,64.0368263473054
2015-04-23,10.288379204892967
2015-04-24,61.038991097922846
2015-04-25,99.89553797468355
2015-04-26,61.39353658536585
2015-04-27,79.382523659306
2015-04-28,107.4714802631579
2015-04-29,131.63413461538462
2015-04-30,86.41720930232559
2015-05-01,61.64842900302115
2015-05-02,51.1615015015015
2015-05-03,159.43337704918034
2015-05-04,133.32078616352203
2015-05-05,265.63132911392404
2015-05-06,272.6675796178344
2015-05-07,102.263353115727
2015-05-08,40.64672619047619
2015-05-09,225.90548484848483
2015-05-10,30.318181818181817
2015-05-11,122.2520447284345
2015-05-12,99.64535714285715
2015-05-13,28.673694267515927
2015-05-14,59.53272727272727
2015-05-15,67.89768545994066
2015-05-16,71.93616352201258
2015-05-17,36.59025157232705
2015-05-18,192.2385
2015-05-19,228.14787974683543
2015-05-20,61.57448484848485
2015-05-21,50.899818181818176
2015-05-22,37.37230263157895
2015-05-23,57.887541528239204
2015-05-24,12.102619047619047
2015-05-25,40.763301886792455
2015-05-26,19.479325153374234
2015-05-27,45.622590163934426
2015-05-28,121.20630303030303
2015-05-29,160.56384126984128
2015-05-30,78.0475625
2015-05-31,207.72607028753995
2015-06-01,81.6114450867052
2015-06-02,281.19465838509313
2015-06-03,117.97554817275747
2015-06-04,35.44223529411765
2015-06-05,80.39612804878048
2015-06-06,83.35553797468354
2015-06-07,42.52667664670658
2015-06-08,159.20432601880879
2015-06-09,187.15371428571427
2015-06-10,168.73830670926517
2015-06-11,131.8066975308642
2015-06-12,86.445
2015-06-13,152.89952681388013
2015-06-14,22.754939759036144
2015-06-15,97.85443365695794
2015-06-16,26.939787234042555
2015-06-17,106.75709150326797
2015-06-18,56.77744744744744
2015-06-19,40.57366459627329
2015-06-20,17.087948717948716
2015-06-21,94.79933333333334
2015-06-22,102.31006042296072
2015-06-23,110.7385852090032
2015-06-24,44.32825806451613
2015-06-25,16.559753846153846
2015-06-26,64.50076470588235
2015-06-27,55.68123333333333
2015-06-28,27.93110032362459
2015-06-29,13.79659574468085
2015-06-30,46.87478125
2015-07-01,79.62518867924528
2015-07-02,48.96320359281437
2015-07-03,75.25268221574343
2015-07-04,121.84158878504674
2015-07-05,66.03141993957705
2015-07-06,45.99249230769231
2015-07-07,135.19745454545455
2015-07-08,214.6660396039604
2015-07-09,35.752044728434505
2015-07-10,41.03256559766764
2015-07-11,93.47922360248448
2015-07-12,142.29337423312884
2015-07-13,150.14701587301587
2015-07-14,93.84028301886792
2015-07-15,37.62440119760479
2015-07-16,64.79033639143731
2015-07-17,186.83954954954956
2015-07-18,37.89455384615385
2015-07-19,85.45509202453988
2015-07-20,85.00028125
2015-07-21,103.76259016393443
2015-07-22,74.65718749999999
2015-07-23,15.32167741935484
2015-07-24,34.66753943217666
2015-07-25,164.9057632398754
2015-07-26,138.42363924050633
2015-07-27,270.6441176470588
2015-07-28,229.880245398773
2015-07-29,131.88247648902822
2015-07-30,23.513455657492354
2015-07-31,18.994308681672024
2015-08-01,12.625949367088609
2015-08-02,20.56489028213166
2015-08-03,102.51528358208957
2015-08-04,119.56884375
2015-08-05,44.383021148036256
2015-08-06,69.64120743034056
2015-08-07,21.37295731707317
2015-08-08,22.842054380664653
2015-08-09,12.10342679127726
2015-08-10,27.42895833333333
2015-08-11,24.04
2015-08-12,101.85851612903225
2015-08-13,105.53026865671642
2015-08-14,36.97636363636364
2015-08-15,40.353343848580444
2015-08-16,29.205225225225227
2015-08-17,69.28925000000001
2015-08-18,88.8709375
2015-08-19,42.0080204778157
2015-08-20,28.094783950617288
2015-08-21,25.408842443729903
2015-08-22,79.58512578616352
2015-08-23,119.03851063829786
2015-08-24,123.18870662460567
2015-08-25,245.0013057324841
2015-08-26,208.4619417475728
2015-08-27,138.7602803738318
2015-08-28,32.53841463414634
2015-08-29,22.762955974842768
2015-08-30,37.84945161290322
2015-08-31,60.795382262996945
2015-09-01,61.55405750798722
2015-09-02,7.660956790123457
2015-09-03,35.47176470588236
2015-09-04,133.50607594936707
2015-09-05,129.4354518072289
2015-09-06,100.21641509433962
2015-09-07,77.54614678899082
2015-09-08,29.935636942675163
2015-09-09,83.23243076923077
2015-09-10,122.49968944099379
2015-09-11,53.005414012738854
2015-09-12,96.92613861386138
2015-09-13,50.451388888888886
2015-09-14,190.23290624999998
2015-09-15,243.65631229235882
2015-09-16,166.7887619047619
2015-09-17,163.08987577639752
2015-09-18,103.86253012048194
2015-09-19,47.856952662721895
2015-09-20,23.197396825396826
2015-09-21,95.93249999999999
2015-09-22,72.06730886850153
2015-09-23,139.9225167785235
2015-09-24,140.31659574468085
2015-09-25,23.936552795031055
2015-09-26,50.07003164556962
